question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no
83111,52594,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1907,a,a,Online,6/16/2018,6/20/2018,,TRUE,6/22/2018 13:59,,http://polling.reuters.com/#poll/CP3_2/,Reuters,41.7,53.6
83114,52594,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1578,rv,rv,Online,6/16/2018,6/20/2018,,TRUE,6/22/2018 13:59,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,43.7,53.2
83103,52589,,11,Donald Trump,1193,SurveyMonkey,,,SurveyMonkey,324,SurveyMonkey,D-,11652,a,a,Online,6/14/2018,6/20/2018,,,6/21/2018 12:53,,https://drive.google.com/file/d/1Ycp4nAdnNl_zkJkl-vYKVC1PkXfCNmbG/view,538,44,54
83104,52589,,11,Donald Trump,1193,SurveyMonkey,,,SurveyMonkey,324,SurveyMonkey,D-,10276,rv,rv,Online,6/14/2018,6/20/2018,,,6/21/2018 12:54,,https://drive.google.com/file/d/1Ycp4nAdnNl_zkJkl-vYKVC1PkXfCNmbG/view,538,46,53
83216,52671,,11,Donald Trump,800,Kaiser Family Foundation,,,Kaiser Family Foundation,419,Kaiser Family Foundation,,1492,a,a,Live Phone,6/11/2018,6/20/2018,,,6/26/2018 11:20,,https://goo.gl/WCMA53,538,42,54
91964,56975,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/18/2018,6/19/2018,,,11/28/2018 23:19,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3nkcxk7i37/tabs_Trump_Tweets_20180618.pdf,538,39,53
83088,52580,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/17/2018,6/19/2018,,TRUE,6/20/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,48,50
83089,52581,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1500,a,a,Online,6/17/2018,6/19/2018,,,6/20/2018 11:17,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rbrysksiud/econTabReport.pdf,538,41,48
83090,52581,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1272,rv,rv,Online,6/17/2018,6/19/2018,,,6/20/2018 11:17,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rbrysksiud/econTabReport.pdf,538,44,50
91790,56894,,11,Donald Trump,1510,NBC News/The Wall Street Journal,620,CNBC All-America Economic Survey,CNBC/Hart Research/Public Opinion Strategies,221,NBC News/The Wall Street Journal,A-,800,a,a,Live Phone,6/16/2018,6/19/2018,,,11/16/2018 11:32,,https://www.cnbc.com/2018/06/25/majority-of-americans-approve-of-trumps-handling-of-the-economy.html,538,41,47
83107,52591,,11,Donald Trump,294,McLaughlin & Associates,,,McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,6/15/2018,6/19/2018,,,6/21/2018 14:47,,http://mclaughlinonline.com/2018/06/21/national-for-america-survey-results/,538,49,48
83112,52595,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1902,a,a,Online,6/15/2018,6/19/2018,,TRUE,6/22/2018 13:59,,http://polling.reuters.com/#poll/CP3_2/,Reuters,42.6,52.6
83115,52595,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1604,rv,rv,Online,6/15/2018,6/19/2018,,TRUE,6/22/2018 13:59,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,44.2,52.8
91777,56886,,11,Donald Trump,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,3936,a,a,Online,6/15/2018,6/19/2018,,,11/16/2018 10:41,,https://drive.google.com/file/d/1iLiKlECoMHmA2QiOj06sRPM7t68iUX9i/view,538,43,54
91778,56886,,11,Donald Trump,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,D-,3460,rv,rv,Online,6/15/2018,6/19/2018,,,11/16/2018 10:41,,https://drive.google.com/file/d/1iLiKlECoMHmA2QiOj06sRPM7t68iUX9i/view,538,45,54
91963,56974,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/18/2018,6/18/2018,,,11/28/2018 23:19,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xkztrh2dnh/tabs_Trump_Tweets_20180617.pdf,538,40,53
83068,52572,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/15/2018,6/18/2018,,,6/18/2018 17:49,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hc3agg6pf7/tabs_Trump_Tweets_20180615.pdf,538,40,52
83071,52575,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/14/2018,6/18/2018,,TRUE,6/19/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,48,50
83073,52577,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1904,a,a,Online,6/14/2018,6/18/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/,Reuters,42.5,52.5
83077,52577,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1615,rv,rv,Online,6/14/2018,6/18/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,44,52.7
83092,52582,,11,Donald Trump,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1994,rv,rv,Online,6/14/2018,6/18/2018,,,6/20/2018 11:19,,https://morningconsult.com/wp-content/uploads/2018/06/180623_crosstabs_POLITICO_vnoPOL7_DK.pdf,538,43,51
92541,52582,,11,Donald Trump,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,2201,a,a,Online,6/14/2018,6/18/2018,,,1/8/2019 23:33,,https://morningconsult.com/wp-content/uploads/2018/06/Solar-Crosstabs-2.pdf,538,43,50
83100,52586,,11,Donald Trump,1360,AP-NORC,398,AP,AP-NORC,397,AP-NORC,,1109,a,a,,6/13/2018,6/18/2018,,,6/20/2018 16:55,Weird Methodology,http://www.apnorc.org/PDFs/AP-NORC%20Omnibus%20June%202018/June%202018%20AP-NORC%20Poll%20Topline_FINAL.pdf,538,41,57
83105,52590,,11,Donald Trump,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,6/13/2018,6/18/2018,,,6/21/2018 14:33,,http://www.suffolk.edu/documents/SUPRC/6_21_2018_marginals.pdf,538,43.1,50.8
83069,52573,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/16/2018,6/17/2018,,,6/18/2018 17:49,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jtq6lr3gyb/tabs_Trump_Tweets_20180616.pdf,538,44,47
83065,52570,,11,Donald Trump,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,B/C,1012,a,a,,6/14/2018,6/17/2018,,,6/18/2018 16:30,,http://cdn.cnn.com/cnn/2018/images/06/18/rel6a.-.immigration.pdf,538,39,54
83066,52570,,11,Donald Trump,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,B/C,901,rv,rv,,6/14/2018,6/17/2018,,,6/18/2018 16:30,,http://cdn.cnn.com/cnn/2018/images/06/18/rel6a.-.immigration.pdf,538,41,54
83070,52574,,11,Donald Trump,79,CBS News/The New York Times,,,CBS News,36,CBS News/The New York Times,A,1100,a,a,Live Phone,6/14/2018,6/17/2018,,,6/18/2018 21:10,,https://www.cbsnews.com/news/mixed-views-of-trump-kim-summit-fewer-uneasy-about-conflict-now/,538,42,52
83094,52583,,11,Donald Trump,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,905,rv,rv,Live Phone,6/14/2018,6/17/2018,,,6/20/2018 13:13,,https://poll.qu.edu/national/release-detail?ReleaseID=2551,538,43,52
83059,52565,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/13/2018,6/17/2018,,TRUE,6/18/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,48,50
83074,52578,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1687,a,a,Online,6/13/2018,6/17/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/,Reuters,43.1,52.6
83078,52578,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1447,rv,rv,Online,6/13/2018,6/17/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,44.5,52.5
91811,56907,,11,Donald Trump,1406,Global Strategy Group/GBAO/Navigator Research,,,Global Strategy Group/GBAO (Navigator Research),413,Global Strategy Group/GBAO/Navigator Research,,1013,rv,rv,Online,6/12/2018,6/17/2018,,,11/20/2018 10:36,,https://navigatorresearch.org/wp-content/uploads/2018/06/Navigator-June-Tracker-Topline-Added-Col-F6.26.18.pdf,538,41,54
83062,52567,,11,Donald Trump,169,Gallup,,,Gallup,112,Gallup,B,1500,a,a,Live Phone,6/11/2018,6/17/2018,,,6/18/2018 13:09,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,Gallup,45,50
83075,52579,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2503,a,a,Online,6/12/2018,6/16/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/,Reuters,44.1,51.9
83079,52579,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2122,rv,rv,Online,6/12/2018,6/16/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,45.3,52.2
83060,52566,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/14/2018,6/15/2018,,,6/18/2018 11:02,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/w1ob3go6vp/tabs_Trump_Tweets_20180614.pdf,538,40,51
125261,67039,,11,Donald Trump,1189,Morning Consult,1397,EMPhysicians,Morning Consult,218,Morning Consult,B/C,2200,a,a,Online,6/13/2018,6/15/2018,,,7/9/2020 12:00,,https://www.emergencyphysicians.org/globalassets/files/pdfs/morning-consult-poll-julu2018--valueem-.pdf,538,43,51
83072,52576,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2166,rv,rv,Online,6/11/2018,6/15/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,45.2,52.4
83076,52576,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2578,a,a,Online,6/11/2018,6/15/2018,,TRUE,6/19/2018 14:43,,http://polling.reuters.com/#poll/CP3_2/,Reuters,43.2,52.9
91918,56949,,11,Donald Trump,1371,Cards Against Humanity/Survey Sampling International,,,Cards Against Humanity/Survey Sampling International,,,,800,a,a,,6/1/2018,6/15/2018,,,11/28/2018 10:04,,https://thepulseofthenation.com/downloads/201806-CAH_PulseOfTheNation_Crosstabs.pdf,538,42,43
83043,52559,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/13/2018,6/14/2018,,,6/15/2018 13:00,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/20gb8t3r2w/tabs_Trump_Tweets_20180613.pdf,538,43,51
93805,57764,,11,Donald Trump,744,Ipsos,,,Ipsos,154,Ipsos,B-,1005,a,a,Online,6/13/2018,6/14/2018,,,3/26/2019 22:02,,https://www.ipsos.com/sites/default/files/ct/news/documents/2018-06/nafta_topline_us_v_can_061518.pdf,538,36,56
83040,52556,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/12/2018,6/14/2018,,TRUE,6/15/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,47,51
83042,52558,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/12/2018,6/14/2018,,,6/15/2018 13:00,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5nv932wqj8/tabs_Trump_Tweets_20180612.pdf,538,44,46
83058,52564,,11,Donald Trump,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1993,rv,rv,Online,6/12/2018,6/14/2018,,,6/15/2018 17:04,,https://morningconsult.com/wp-content/uploads/2018/06/180621_crosstabs_POLITICO_v1_DK.pdf,538,44,51
83046,52561,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2507,a,a,Online,6/10/2018,6/14/2018,,TRUE,6/15/2018 16:15,,http://polling.reuters.com/#poll/CP3_2/,Reuters,42.9,52.9
83049,52561,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2106,rv,rv,Online,6/10/2018,6/14/2018,,TRUE,6/15/2018 16:15,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,44.8,52.5
83038,52555,,11,Donald Trump,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,806,a,a,Live Phone,6/12/2018,6/13/2018,,,6/14/2018 13:42,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_061418,538,43,46
83039,52555,,11,Donald Trump,320,Monmouth University,,,Monmouth University,215,Monmouth University,A+,711,rv,rv,Live Phone,6/12/2018,6/13/2018,,,6/14/2018 13:42,,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_061418,538,45,46
83034,52552,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/11/2018,6/13/2018,,TRUE,6/14/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,49,49
83041,52557,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/11/2018,6/13/2018,,,6/15/2018 13:00,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3eruuqzyh6/tabs_Trump_Tweets_20180611.pdf,538,43,48
91962,56973,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/10/2018,6/13/2018,,,11/28/2018 23:19,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/e5e72jkpuz/tabs_Trump_Tweets_20180610.pdf,538,39,54
83047,52562,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2479,a,a,Online,6/9/2018,6/13/2018,,TRUE,6/15/2018 16:15,,http://polling.reuters.com/#poll/CP3_2/,Reuters,42.3,53.3
83050,52562,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2092,rv,rv,Online,6/9/2018,6/13/2018,,TRUE,6/15/2018 16:15,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,43.7,53.3
83036,52554,,11,Donald Trump,1193,SurveyMonkey,,,SurveyMonkey,324,SurveyMonkey,D-,13747,a,a,Online,6/7/2018,6/13/2018,,,6/14/2018 13:04,,https://drive.google.com/file/d/1XkuWgvzNw5U_nMy9i7LDtrd9CgPdFkRE/view,538,45,52
83037,52554,,11,Donald Trump,1193,SurveyMonkey,,,SurveyMonkey,324,SurveyMonkey,D-,12044,rv,rv,Online,6/7/2018,6/13/2018,,,6/14/2018 13:04,,https://drive.google.com/file/d/1XkuWgvzNw5U_nMy9i7LDtrd9CgPdFkRE/view,538,47,52
83023,52547,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/10/2018,6/12/2018,,TRUE,6/13/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,49,49
83024,52548,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1500,a,a,Online,6/10/2018,6/12/2018,,,6/13/2018 12:24,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0kj6rhpqso/econTabReport.pdf,538,42,48
83025,52548,,11,Donald Trump,568,YouGov,352,Economist,YouGov,391,YouGov,B,1308,rv,rv,Online,6/10/2018,6/12/2018,,,6/13/2018 12:24,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0kj6rhpqso/econTabReport.pdf,538,45,51
83048,52563,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2373,a,a,Online,6/8/2018,6/12/2018,,TRUE,6/15/2018 16:15,,http://polling.reuters.com/#poll/CP3_2/,Reuters,41.4,53.9
83051,52563,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,2017,rv,rv,Online,6/8/2018,6/12/2018,,TRUE,6/15/2018 16:15,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,42.8,54.3
83097,52585,,11,Donald Trump,370,Pew Research Center,,,Pew Research Center,253,Pew Research Center,B/C,2002,a,a,Live Phone,6/5/2018,6/12/2018,,,6/20/2018 14:25,,http://www.people-press.org/2018/06/20/voters-more-focused-on-control-of-congress-and-the-president-than-in-past-midterms/,538,40,54
83006,52542,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/7/2018,6/11/2018,,TRUE,6/12/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,49,50
83007,52543,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1552,a,a,Online,6/7/2018,6/11/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/,Reuters,39.7,54
83011,52543,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1335,rv,rv,Online,6/7/2018,6/11/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,41.9,54.4
83003,52539,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/9/2018,6/10/2018,,,6/11/2018 12:54,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8dne9s9dpq/tabs_Trump_Tweets_20180609.pdf,538,42,49
92540,57249,,11,Donald Trump,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,2200,a,a,Online,6/9/2018,6/10/2018,,,1/8/2019 23:33,,https://morningconsult.com/wp-content/uploads/2018/06/180615_crosstabs_BRANDS_FOODS_15_22_DK.pdf,538,40,54
83002,52538,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/8/2018,6/10/2018,,,6/11/2018 12:54,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3i93u683vp/tabs_Trump_Tweets_20180608.pdf,538,39,50
83031,52549,,11,Donald Trump,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,679,rv,rv,,6/8/2018,6/10/2018,,,6/13/2018 12:29,,https://www.publicpolicypolling.com/wp-content/uploads/2018/06/PPP_Release_National_61318.pdf,538,39,54
83005,52541,,11,Donald Trump,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,1994,rv,rv,Online,6/7/2018,6/10/2018,,,6/11/2018 17:39,,https://morningconsult.com/wp-content/uploads/2018/06/180612_crosstabs_POLITICO_v2_DK.pdf,538,45,52
83026,52541,,11,Donald Trump,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,1994,rv,rv,Online,6/7/2018,6/10/2018,,,6/13/2018 12:24,,https://www.politico.com/f/?id=00000163-f6ef-d9aa-af77-feff2ba10000,538,45,52
83000,52536,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/6/2018,6/10/2018,,TRUE,6/11/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,47,52
83008,52544,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1496,a,a,Online,6/6/2018,6/10/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/,Reuters,40.3,54.5
83012,52544,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1291,rv,rv,Online,6/6/2018,6/10/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,41.3,55.5
83004,52540,,11,Donald Trump,169,Gallup,,,Gallup,112,Gallup,B,1500,a,a,Live Phone,6/4/2018,6/10/2018,,,6/11/2018 13:08,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,Gallup,42,54
92733,57342,,11,Donald Trump,1193,SurveyMonkey,134,New York Times,SurveyMonkey,324,SurveyMonkey,D-,10077,a,a,Online,6/4/2018,6/10/2018,,,1/18/2019 14:27,,https://drive.google.com/file/d/1ZF63kKCYKi9oRIA1haXMvM4AxuSovnZe/view,538,44,53
83009,52545,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1541,a,a,Online,6/5/2018,6/9/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/,Reuters,40.3,54.9
83013,52545,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1315,rv,rv,Online,6/5/2018,6/9/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,41.3,56.2
83001,52537,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/7/2018,6/8/2018,,,6/11/2018 12:54,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/l2a9yhxr2i/tabs_Trump_Tweets_20180607.pdf,538,40,53
83010,52546,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1559,a,a,Online,6/4/2018,6/8/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/,Reuters,39.5,55.2
83014,52546,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1310,rv,rv,Online,6/4/2018,6/8/2018,,TRUE,6/12/2018 17:58,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,41.3,56.4
82987,52532,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/6/2018,6/7/2018,,,6/8/2018 10:49,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jtrsh05wxt/tabs_Trump_Tweets_20180606.pdf,538,40,52
82986,52531,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/5/2018,6/7/2018,,TRUE,6/8/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,47,51
82988,52533,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1583,a,a,Online,6/3/2018,6/7/2018,,TRUE,6/9/2018 9:31,,http://polling.reuters.com/#poll/CP3_2/,Reuters,38.4,55.8
82991,52533,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1322,rv,rv,Online,6/3/2018,6/7/2018,,TRUE,6/9/2018 9:31,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,40.5,56.5
82985,52530,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/5/2018,6/6/2018,,,6/7/2018 18:45,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pzlp6sn41y/tabs_Trump_Tweets_20180605.pdf,538,41,51
82980,52527,,11,Donald Trump,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,lv,IVR/Online,6/4/2018,6/6/2018,,TRUE,6/7/2018 10:45,,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,Rasmussen,49,49
83067,52571,,11,Donald Trump,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C+,878,lv,lv,Online,6/4/2018,6/6/2018,,,6/18/2018 17:49,,https://zogbyanalytics.com/news/854-the-zogby-poll-trump-s-job-approval-drops-but-remains-close-to-obama-s-rating-at-the-same-point-more-voters-still-trust-trump-compared-to-dems-with-economy-and-security-more-millennials-and-generation-z-voters-optimistic-about-the-next-four-years,538,44,52
126399,67560,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,1000,a,a,Online,6/4/2018,6/6/2018,,,7/17/2020 14:10,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,538,39,52
126400,67560,,11,Donald Trump,568,YouGov,,,YouGov,391,YouGov,B,873,rv,rv,Online,6/4/2018,6/6/2018,,,7/17/2020 14:10,,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,538,45,52
82983,52529,,11,Donald Trump,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1001,rv,rv,Live Phone,6/3/2018,6/6/2018,,,6/7/2018 18:13,,http://www.foxnews.com/politics/interactive/2018/06/07/fox-news-poll-67.html,538,45,51
82989,52534,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1512,a,a,Online,6/2/2018,6/6/2018,,TRUE,6/9/2018 9:31,,http://polling.reuters.com/#poll/CP3_2/,Reuters,38.8,55.9
82992,52534,,11,Donald Trump,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1247,rv,rv,Online,6/2/2018,6/6/2018,,TRUE,6/9/2018 9:31,,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,Reuters,40.9,56.1
82981,52528,,11,Donald Trump,1193,SurveyMonkey,,,SurveyMonkey,324,SurveyMonkey,D-,29493,a,a,Online,5/31/2018,6/6/2018,,,6/7/2018 12:55,,https://drive.google.com/file/d/1XApnTBEC8z0pM2mlsBBLTzZd-Xuyx9oA/view,538,45,53
82982,52528,,11,Donald Trump,1193,SurveyMonkey,,,SurveyMonkey,324,SurveyMonkey,D-,25618,rv,rv,Online,5/31/2018,6/6/2018,,,6/7/2018 12:55,,https://drive.google.com/file/d/1XApnTBEC8z0pM2mlsBBLTzZd-Xuyx9oA/view,538,46,53
